
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-01-01;26.320,14;3520961377565;27.749,61;2642365136440;27.770,27;3758885617637;26.429,47;134083952540;25.890,76;597908068747;26.238,97;5207670212277
2015-01-02;26.305,26;3518713220578;27.735,63;2641040464574;27.752,18;3756704607480;26.419,07;134111556538;25.878,18;598048907695;26.230,37;5203084337481
2015-01-03;26.305,26;3518713220578;27.735,63;2641040464574;27.752,18;3756704607480;26.419,07;134111556538;25.878,18;598048907695;26.230,37;5203084337481
2015-01-04;26.305,26;3518713220578;27.735,63;2641040464574;27.752,18;3756704607480;26.419,07;134111556538;25.878,18;598048907695;26.230,37;5203084337481
2015-01-05;26.343,10;3522906570604;27.792,44;2645504985501;27.798,10;3760425430694;26.464,38;134474056113;25.920,34;599135629543;26.238,97;5203403815379
2015-01-06;26.321,03;3515550668622;27.759,43;2643116415337;27.773,85;3757121939495;26.441,47;134292586752;25.892,90;597799479250;26.212,28;5194672963324
2015-01-07;26.256,86;3505729007543;27.689,14;2637299826042;27.711,70;3748593516200;26.366,75;133853636443;25.827,10;596312103427;26.147,19;5181866735129
2015-01-08;26.261,18;3506594357741;27.702,35;2638871831847;27.724,92;3738319762701;26.357,31;133855982023;25.830,43;596400546872;26.163,00;5183276524431
2015-01-09;26.327,56;3512816325603;27.775,82;2643405686301;27.804,37;3748462029799;26.419,15;134237819032;25.896,14;598482422604;26.230,99;5191688420519
2015-01-10;26.327,56;3512816325603;27.775,82;2643405686301;27.804,37;3748462029799;26.419,15;134237819032;25.896,14;598482422604;26.230,99;5191688420519
2015-01-11;26.327,56;3512816325603;27.775,82;2643405686301;27.804,37;3748462029799;26.419,15;134237819032;25.896,14;598482422604;26.230,99;5191688420519
2015-01-12;26.339,54;3516233430950;27.787,55;2641108586686;27.825,53;3752215783890;26.434,55;134323777882;25.912,78;598927713858;26.243,82;5193600054325
2015-01-13;26.340,59;3508767454046;27.791,74;2641975846930;27.834,92;3752426874824;26.437,30;134407525240;25.920,75;599235508491;26.246,43;5193753617296
2015-01-14;26.369,55;3515450773349;27.817,12;2646807154526;27.866,34;3758720561692;26.456,65;134965076517;25.947,85;598136554030;26.268,19;5197847541949
2015-01-15;26.438,58;3525704581672;27.890,85;2655285347948;27.938,28;3771208735264;26.529,48;136134454550;26.008,35;599220747553;26.342,10;5213437365972
2015-01-16;26.428,03;3524775958201;27.883,65;2653632946209;27.933,39;3770207440549;26.526,37;135634789505;25.998,58;599002903946;26.334,08;5205284992524
2015-01-17;26.428,03;3524775958201;27.883,65;2653632946209;27.933,39;3770207440549;26.526,37;135634789505;25.998,58;599002903946;26.334,08;5205284992524
2015-01-18;26.428,03;3524775958201;27.883,65;2653632946209;27.933,39;3770207440549;26.526,37;135634789505;25.998,58;599002903946;26.334,08;5205284992524
2015-01-19;26.487,00;3533098737009;27.953,27;2660073985252;27.994,47;3777571843061;26.567,93;135886740210;26.057,14;600257341066;26.394,16;5217484950186
2015-01-20;26.512,85;3536829020038;27.976,13;2661681477879;28.023,75;3782045085644;26.594,85;136119762275;26.084,57;601562105763;26.425,29;5223345584150
2015-01-21;26.525,40;3538003861667;27.993,77;2663474690108;28.045,16;3785625274711;26.614,63;136242028140;26.099,28;601938013697;26.447,08;5228733499331
2015-01-22;26.575,41;3545242179355;28.047,83;2668062109871;28.089,44;3791268897198;26.644,73;136453928921;26.144,21;602915100559;26.491,45;5236658638616
2015-01-23;26.627,56;3550572928735;28.107,43;2674448234041;28.158,27;3802330734062;26.704,35;136792739891;26.197,64;604477424897;26.563,98;5250958663248
2015-01-24;26.627,56;3550572928735;28.107,43;2674448234041;28.158,27;3802330734062;26.704,35;136792739891;26.197,64;604477424897;26.563,98;5250958663248
2015-01-25;26.627,56;3550572928735;28.107,43;2674448234041;28.158,27;3802330734062;26.704,35;136792739891;26.197,64;604477424897;26.563,98;5250958663248
2015-01-26;26.670,88;3557190986757;28.153,30;2678729232100;28.201,76;3808056835865;26.751,56;137161793846;26.237,15;604857125344;26.609,00;5261190440496
2015-01-27;26.680,13;3557631551036;28.159,41;2677854328705;28.205,33;3808849534350;26.743,39;137011000144;26.239,10;604955607307;26.607,88;5260598442866
2015-01-28;26.659,79;3554244616106;28.146,23;2676628634781;28.197,61;3809237458306;26.737,59;136909772218;26.225,20;605258866664;26.597,72;5258579305140
2015-01-29;26.640,35;3550758055751;28.122,67;2673334661259;28.164,69;3803541691283;26.726,10;136878438227;26.212,52;605010286184;26.576,22;5257244854684
2015-01-30;26.715,62;3586806102427;28.204,05;2693668996940;28.253,94;3843999516760;26.778,53;137349522406;26.273,57;610737893746;26.646,90;5316691774721
2015-01-31;26.715,62;3586806102427;28.204,05;2693668996940;28.253,94;3843999516760;26.778,53;137349522406;26.273,57;610737893746;26.646,90;5316691774721
2015-02-01;26.715,62;3586806102427;28.204,05;2693668996940;28.253,94;3843999516760;26.778,53;137349522406;26.273,57;610737893746;26.646,90;5316691774721
2015-02-02;26.727,54;3590489691018;28.211,36;2692999565565;28.253,72;3843992727373;26.791,63;137894649418;26.278,50;610295435482;26.645,51;5309015889968
2015-02-03;26.780,65;3597557705524;28.258,24;2697019599851;28.310,36;3851617047205;26.844,13;138334398171;26.328,15;611447584099;26.705,90;5319522483084
2015-02-04;26.788,18;3597550855964;28.273,92;2698045786772;28.332,52;3854210060433;26.861,05;138423838148;26.343,41;611450293332;26.722,83;5321832115387
2015-02-05;26.802,08;3599114007437;28.297,20;2699597638219;28.341,50;3853573034009;26.880,42;138532541918;26.355,48;612314528862;26.731,10;5324624794295
2015-02-06;26.824,07;3602544293943;28.312,40;2700787592600;28.360,75;3856430501398;26.907,05;138652095624;26.375,40;612580161919;26.744,64;5326294358830
2015-02-07;26.824,07;3602544293943;28.312,40;2700787592600;28.360,75;3856430501398;26.907,05;138652095624;26.375,40;612580161919;26.744,64;5326294358830
2015-02-08;26.824,07;3602544293943;28.312,40;2700787592600;28.360,75;3856430501398;26.907,05;138652095624;26.375,40;612580161919;26.744,64;5326294358830
2015-02-09;26.795,78;3598958317773;28.306,24;2699205487807;28.325,11;3850344543820;26.919,19;138675179868;26.357,89;612170022581;26.740,21;5324919569885
2015-02-10;26.795,96;3598883069368;28.300,79;2699358556387;28.305,43;3838863010669;26.927,54;138779726518;26.356,62;612218133426;26.736,73;5321281387882
2015-02-11;26.825,94;3602334783878;28.324,37;2697731070483;28.334,75;3843418349934;26.933,81;138724400629;26.379,36;612630385309;26.756,21;5323771735242
2015-02-12;26.841,57;3596344973738;28.346,81;2700225766699;28.351,07;3845346330930;26.916,80;138992727630;26.382,26;613023521939;26.763,34;5326481906523
2015-02-13;26.904,95;3606258620046;28.399,85;2705985847963;28.411,04;3856603926681;26.990,04;139098500433;26.441,34;612644031192;26.819,09;5334537139851
2015-02-14;26.904,95;3606258620046;28.399,85;2705985847963;28.411,04;3856603926681;26.990,04;139098500433;26.441,34;612644031192;26.819,09;5334537139851
2015-02-15;26.904,95;3606258620046;28.399,85;2705985847963;28.411,04;3856603926681;26.990,04;139098500433;26.441,34;612644031192;26.819,09;5334537139851
2015-02-16;26.875,01;3602750714932;28.386,93;2705477240635;28.397,60;3855511129137;26.973,97;139334939311;26.432,08;612082614932;26.798,59;5329325714990
2015-02-17;26.883,21;3604810968602;28.410,72;2708301913208;28.417,67;3857747642507;26.985,70;138970729858;26.440,57;612082683851;26.811,44;5326704143703
2015-02-18;26.885,45;3604496219907;28.413,54;2708411512875;28.419,24;3859431100098;26.991,38;139013351203;26.438,86;612847323829;26.806,99;5325064834239
2015-02-19;26.922,48;3608563859657;28.441,39;2710957835790;28.453,13;3862931363900;27.017,16;139008987089;26.471,21;613555458118;26.840,79;5332343210070
2015-02-20;26.947,43;3611279707231;28.458,47;2712587579352;28.468,24;3865175012505;27.027,52;138981387355;26.481,34;613999619364;26.857,75;5333922828351
2015-02-21;26.947,43;3611279707231;28.458,47;2712587579352;28.468,24;3865175012505;27.027,52;138981387355;26.481,34;613999619364;26.857,75;5333922828351
2015-02-22;26.947,43;3611279707231;28.458,47;2712587579352;28.468,24;3865175012505;27.027,52;138981387355;26.481,34;613999619364;26.857,75;5333922828351
2015-02-23;26.930,29;3609554454302;28.439,92;2711224538888;28.450,31;3861739051127;27.011,93;138718672753;26.470,48;613658447525;26.842,21;5331822510355
2015-02-24;26.977,64;3615521417074;28.495,37;2716420525591;28.502,38;3867417739283;27.063,76;138988601269;26.511,43;614607950107;26.888,76;5341018389998
2015-02-25;27.017,67;3621131656788;28.530,28;2717698514726;28.535,75;3871308959632;27.099,04;139178886210;26.542,31;615296290694;26.925,87;5347815737572
2015-02-26;26.989,22;3611784877466;28.502,78;2715886467274;28.518,30;3867964595222;27.065,73;139016792148;26.523,10;615151126985;26.901,48;5343671371597
2015-02-27;26.980,31;3635448933656;28.496,41;2729203176954;28.519,99;3893854672553;27.067,35;139272424482;26.517,50;619660026604;26.890,63;5382381421889
2015-02-28;26.980,31;3635448933656;28.496,41;2729203176954;28.519,99;3893854672553;27.067,35;139272424482;26.517,50;619660026604;26.890,63;5382381421889
2015-03-01;26.980,31;3635448933656;28.496,41;2729203176954;28.519,99;3893854672553;27.067,35;139272424482;26.517,50;619660026604;26.890,63;5382381421889
2015-03-02;27.005,65;3637503239703;28.519,16;2732036140138;28.549,38;3895881291364;27.102,59;139515834398;26.541,45;619526338353;26.917,67;5383908603069
2015-03-03;26.999,45;3638712291423;28.513,29;2730083542500;28.540,59;3893995770178;27.093,10;139508212788;26.537,02;619572155768;26.913,49;5381981020491
2015-03-04;26.986,52;3639372781036;28.499,63;2726451982962;28.526,00;3891277994245;27.097,16;139425678579;26.529,01;619268559364;26.891,28;5376682807395
2015-03-05;26.981,73;3638548826727;28.497,58;2726363355188;28.517,55;3887945003822;27.083,47;139385398190;26.521,39;619077114099;26.893,61;5378626603289
2015-03-06;26.988,87;3639871822823;28.513,68;2728696437619;28.523,61;3888545885073;27.092,68;139379741448;26.530,61;619333530357;26.905,74;5380423203650
2015-03-07;26.988,87;3639871822823;28.513,68;2728696437619;28.523,61;3888545885073;27.092,68;139379741448;26.530,61;619333530357;26.905,74;5380423203650
2015-03-08;26.988,87;3639871822823;28.513,68;2728696437619;28.523,61;3888545885073;27.092,68;139379741448;26.530,61;619333530357;26.905,74;5380423203650
2015-03-09;27.013,23;3643984645470;28.554,67;2733763911686;28.548,67;3891612282209;27.129,25;139647966770;26.554,65;619529898133;26.914,33;5381238671713
2015-03-10;27.018,75;3644520792367;28.554,72;2733478143928;28.540,14;3889770643999;27.139,02;139810926875;26.563,76;619715445020;26.915,34;5379778335904
2015-03-11;27.007,63;3642986325272;28.536,49;2728710636718;28.518,44;3874598172683;27.131,37;140018728045;26.549,08;619441516978;26.907,80;5375728795071
2015-03-12;27.057,91;3650524703218;28.595,15;2735591935708;28.566,86;3882484342995;27.177,80;140639275830;26.585,09;620258907485;26.960,84;5386352955551
2015-03-13;27.076,07;3646348390697;28.612,94;2737386695324;28.590,38;3888275846578;27.193,72;140881300561;26.604,21;621280236814;26.972,55;5386595835683
2015-03-14;27.076,07;3646348390697;28.612,94;2737386695324;28.590,38;3888275846578;27.193,72;140881300561;26.604,21;621280236814;26.972,55;5386595835683
2015-03-15;27.076,07;3646348390697;28.612,94;2737386695324;28.590,38;3888275846578;27.193,72;140881300561;26.604,21;621280236814;26.972,55;5386595835683
2015-03-16;27.130,16;3653464250755;28.671,31;2742947495102;28.634,86;3896158399223;27.231,23;141409194667;26.644,55;619540966156;27.016,07;5396078522144
2015-03-17;27.159,04;3657398596191;28.698,29;2746402054186;28.655,29;3898803214288;27.263,17;141075041314;26.674,83;620362031509;27.031,92;5394040802470
2015-03-18;27.171,72;3659258639732;28.717,18;2749111097232;28.678,60;3902215308013;27.272,51;141053725170;26.692,54;621139005884;27.047,44;5395424727119
2015-03-19;27.213,39;3664827532465;28.743,33;2750919449129;28.708,31;3906080562623;27.346,34;141452622682;26.728,72;622639770468;27.079,49;5402934467531
2015-03-20;27.184,14;3658290612872;28.716,81;2748818352992;28.674,69;3902937871738;27.314,93;141273163173;26.699,64;622175189606;27.054,13;5397205521665
2015-03-21;27.184,14;3658290612872;28.716,81;2748818352992;28.674,69;3902937871738;27.314,93;141273163173;26.699,64;622175189606;27.054,13;5397205521665
2015-03-22;27.184,14;3658290612872;28.716,81;2748818352992;28.674,69;3902937871738;27.314,93;141273163173;26.699,64;622175189606;27.054,13;5397205521665
2015-03-23;27.199,09;3657691257194;28.734,51;2749709184670;28.695,40;3905438111539;27.339,14;141455221656;26.723,54;622791857837;27.075,61;5403266994005
2015-03-24;27.107,58;3642665238213;28.627,77;2739764277689;28.599,89;3890736861003;27.248,90;140928767480;26.628,96;620499964867;26.993,97;5386275674407
2015-03-25;27.077,58;3634705243018;28.598,28;2734985600515;28.568,99;3885858968650;27.219,84;140479231891;26.604,12;619736633285;26.970,53;5380730928415
2015-03-26;27.019,05;3625494085879;28.533,36;2727249309846;28.518,72;3879716054918;27.154,42;140098873419;26.547,24;618393624102;26.915,28;5369777194546
2015-03-27;26.978,68;3619820482541;28.497,98;2724281800355;28.476,06;3874551201478;27.116,64;139909883768;26.512,41;617881842948;26.881,20;5362632428078
2015-03-28;26.978,68;3619820482541;28.497,98;2724281800355;28.476,06;3874551201478;27.116,64;139909883768;26.512,41;617881842948;26.881,20;5362632428078
2015-03-29;26.978,68;3619820482541;28.497,98;2724281800355;28.476,06;3874551201478;27.116,64;139909883768;26.512,41;617881842948;26.881,20;5362632428078
2015-03-30;27.012,25;3623935818795;28.537,01;2728162451076;28.509,73;3877549488164;27.159,25;140145700537;26.546,68;618727048218;26.914,63;5371488773769
2015-03-31;27.103,68;3661052410326;28.641,08;2751497370591;28.598,81;3920540480519;27.261,34;141052972918;26.624,33;624878346257;27.002,31;5435832797701
2015-04-01;27.083,53;3658504022538;28.622,65;2750054448508;28.578,90;3916537160989;27.252,50;141235104524;26.603,47;623059772702;26.992,59;5429363180063
2015-04-02;27.022,81;3651232541919;28.553,59;2740782301901;28.510,11;3907254339927;27.175,28;140702410695;26.543,82;622197638461;26.932,86;5416299956018
2015-04-03;27.022,81;3651232541919;28.553,59;2740782301901;28.510,11;3907254339927;27.175,28;140702410695;26.543,82;622197638461;26.932,86;5416299956018
2015-04-04;27.022,81;3651232541919;28.553,59;2740782301901;28.510,11;3907254339927;27.175,28;140702410695;26.543,82;622197638461;26.932,86;5416299956018
2015-04-05;27.022,81;3651232541919;28.553,59;2740782301901;28.510,11;3907254339927;27.175,28;140702410695;26.543,82;622197638461;26.932,86;5416299956018
2015-04-06;27.032,51;3651076896289;28.562,68;2740213248338;28.521,99;3908006276485;27.192,07;140746760286;26.557,23;623225884117;26.945,18;5415490478838
2015-04-07;27.025,93;3648444512593;28.553,17;2739123003142;28.507,44;3903895520415;27.185,21;140374814988;26.547,24;623025825392;26.933,58;5414557413731
2015-04-08;27.045,04;3651123084891;28.590,43;2741437597180;28.537,83;3908607803329;27.211,92;140521993330;26.571,38;623780249603;26.962,57;5419777300822
2015-04-09;27.082,41;3654196657918;28.625,05;2743264004061;28.578,64;3914234199186;27.237,46;140690639699;26.604,57;624090454135;26.987,87;5423774151744
2015-04-10;27.137,67;3661045050609;28.685,85;2749009260500;28.635,98;3913043026953;27.282,17;141064213979;26.651,26;625346987215;27.047,77;5429356584842
2015-04-11;27.137,67;3661045050609;28.685,85;2749009260500;28.635,98;3913043026953;27.282,17;141064213979;26.651,26;625346987215;27.047,77;5429356584842
2015-04-12;27.137,67;3661045050609;28.685,85;2749009260500;28.635,98;3913043026953;27.282,17;141064213979;26.651,26;625346987215;27.047,77;5429356584842
2015-04-13;27.235,24;3674562371463;28.793,21;2755205192787;28.752,12;3927204846171;27.405,36;141915187443;26.751,88;627784376849;27.147,64;5450144095819
2015-04-14;27.269,44;3671321594451;28.833,56;2759637401284;28.779,76;3931198994747;27.419,91;142478277045;26.771,74;626100838631;27.176,73;5455087698114
2015-04-15;27.167,56;3658520501321;28.724,28;2749204606404;28.678,00;3921254663266;27.325,11;142948766987;26.683,93;623995650935;27.078,88;5435708749055
2015-04-16;27.205,69;3664102223696;28.773,09;2750982988206;28.726,03;3926319970441;27.371,59;143222894914;26.719,68;624863175759;27.123,43;5437752456995
2015-04-17;27.155,73;3656629788459;28.711,04;2744914136347;28.674,98;3919343169865;27.325,85;142367685385;26.676,55;624106198040;27.069,23;5426268455152
2015-04-18;27.155,73;3656629788459;28.711,04;2744914136347;28.674,98;3919343169865;27.325,85;142367685385;26.676,55;624106198040;27.069,23;5426268455152
2015-04-19;27.155,73;3656629788459;28.711,04;2744914136347;28.674,98;3919343169865;27.325,85;142367685385;26.676,55;624106198040;27.069,23;5426268455152
2015-04-20;27.085,57;3647437483569;28.645,18;2738909751613;28.616,38;3910968864287;27.256,76;141978934076;26.616,28;622510405218;27.001,24;5412028994193
2015-04-21;27.112,77;3650866217654;28.676,20;2743820946310;28.637,92;3914089201873;27.291,69;142128148446;26.633,34;622969974496;27.008,03;5412734765464
2015-04-22;27.145,87;3659345688931;28.715,83;2746203855449;28.680,42;3921261106883;27.327,16;142279173426;26.667,23;623821572918;27.046,29;5421735780028
2015-04-23;27.188,63;3673702370216;28.757,47;2750404216511;28.723,06;3927441058093;27.369,97;142510339454;26.704,74;624691303669;27.104,35;5432539227055
2015-04-24;27.197,17;3685474205962;28.769,05;2753167988147;28.727,46;3928040770387;27.376,44;142495132062;26.711,68;625086249651;27.108,19;5432176166987
2015-04-25;27.197,17;3685474205962;28.769,05;2753167988147;28.727,46;3928040770387;27.376,44;142495132062;26.711,68;625086249651;27.108,19;5432176166987
2015-04-26;27.197,17;3685474205962;28.769,05;2753167988147;28.727,46;3928040770387;27.376,44;142495132062;26.711,68;625086249651;27.108,19;5432176166987
2015-04-27;27.187,42;3686241008732;28.752,97;2748491905155;28.714,39;3926940570521;27.362,61;142408154513;26.703,25;624803207943;27.105,94;5433988044198
2015-04-28;27.186,13;3686882691287;28.745,49;2746520955112;28.702,03;3925799300719;27.352,73;142491638303;26.694,82;624536446664;27.095,79;5431497431609
2015-04-29;27.146,12;3680253566273;28.697,51;2742819845565;28.662,58;3920408618109;27.316,57;142290629370;26.660,37;624133421767;27.052,70;5423132948158
2015-04-30;27.111,89;3699122097492;28.652,10;2752495315973;28.636,82;3943258738386;27.297,61;142512522500;26.635,71;627635798505;27.018,91;5461131294254
2015-05-01;27.111,89;3699122097492;28.652,10;2752495315973;28.636,82;3943258738386;27.297,61;142512522500;26.635,71;627635798505;27.018,91;5461131294254
2015-05-02;27.111,89;3699122097492;28.652,10;2752495315973;28.636,82;3943258738386;27.297,61;142512522500;26.635,71;627635798505;27.018,91;5461131294254
2015-05-03;27.111,89;3699122097492;28.652,10;2752495315973;28.636,82;3943258738386;27.297,61;142512522500;26.635,71;627635798505;27.018,91;5461131294254
2015-05-04;27.126,88;3698381407934;28.669,38;2754676582059;28.656,83;3943819351657;27.308,23;142820726909;26.647,73;627478520709;27.039,35;5462126923956
2015-05-05;27.177,79;3704892458526;28.727,82;2760851933201;28.711,36;3951269484062;27.366,29;143345945244;26.693,12;628223541717;27.080,03;5469131370141
2015-05-06;27.099,72;3692844480949;28.634,80;2751841250045;28.621,44;3939280498403;27.303,73;142856001794;26.630,63;627221941219;27.007,45;5454698018733
2015-05-07;27.031,50;3685444042447;28.555,49;2741225221011;28.540,79;3927632528522;27.248,16;142637249741;26.567,42;625771817847;26.916,66;5438177007991
2015-05-08;26.998,89;3680702930667;28.520,45;2737784919220;28.502,44;3922377501043;27.226,95;142543122362;26.538,51;625021967984;26.898,06;5430202868979
2015-05-09;26.998,89;3680702930667;28.520,45;2737784919220;28.502,44;3922377501043;27.226,95;142543122362;26.538,51;625021967984;26.898,06;5430202868979
2015-05-10;26.998,89;3680702930667;28.520,45;2737784919220;28.502,44;3922377501043;27.226,95;142543122362;26.538,51;625021967984;26.898,06;5430202868979
2015-05-11;27.027,49;3683035936159;28.572,72;2738938713607;28.547,75;3926620642173;27.267,38;142695095295;26.580,31;624906275784;26.946,55;5437805564667
2015-05-12;27.043,06;3685343147482;28.591,13;2736578489880;28.568,68;3918030629783;27.287,46;142855798929;26.598,40;625368620421;26.966,81;5438122533046
2015-05-13;26.980,59;3668375935442;28.516,50;2731138628287;28.483,63;3907794223515;27.253,44;143127038091;26.533,44;624122770965;26.863,95;5417817917432
2015-05-14;26.930,02;3663635573225;28.466,52;2727808160066;28.429,60;3902259101206;27.202,48;142505885359;26.492,24;621232473406;26.815,71;5406008160744
2015-05-15;26.877,57;3657599593288;28.406,45;2722988053552;28.372,37;3895091765017;27.137,06;143064413530;26.454,98;619665588734;26.797,20;5393792029550
2015-05-16;26.877,57;3657599593288;28.406,45;2722988053552;28.372,37;3895091765017;27.137,06;143064413530;26.454,98;619665588734;26.797,20;5393792029550
2015-05-17;26.877,57;3657599593288;28.406,45;2722988053552;28.372,37;3895091765017;27.137,06;143064413530;26.454,98;619665588734;26.797,20;5393792029550
2015-05-18;26.916,05;3662344147613;28.445,25;2726753754845;28.410,15;3899739933257;27.183,86;143200160541;26.495,42;620251011061;26.837,38;5401025309738
2015-05-19;26.950,03;3665969506209;28.494,81;2730404273730;28.452,84;3905462122581;27.214,57;143363798670;26.525,51;621008674115;26.867,58;5406249178498
2015-05-20;26.997,08;3668060430102;28.557,46;2733867763895;28.515,49;3912954640955;27.261,20;143572636489;26.574,82;623025226534;26.922,22;5418890336480
2015-05-21;26.997,08;3668060430102;28.557,46;2733867763895;28.515,49;3912954640955;27.261,20;143572636489;26.574,82;623025226534;26.922,22;5418890336480
2015-05-22;27.019,74;3668872868158;28.572,04;2736317749174;28.534,05;3914584722990;27.294,55;143807514912;26.597,27;623427213286;26.948,13;5422213467391
2015-05-23;27.019,74;3668872868158;28.572,04;2736317749174;28.534,05;3914584722990;27.294,55;143807514912;26.597,27;623427213286;26.948,13;5422213467391
2015-05-24;27.019,74;3668872868158;28.572,04;2736317749174;28.534,05;3914584722990;27.294,55;143807514912;26.597,27;623427213286;26.948,13;5422213467391
2015-05-25;27.064,24;3673494157747;28.620,58;2740232539568;28.589,36;3924823879339;27.331,97;143992739808;26.633,49;624546605881;26.992,01;5429410687190
2015-05-26;27.091,84;3678037828628;28.642,11;2740924853218;28.629,36;3929864719918;27.364,42;144064494495;26.662,19;625258109711;27.016,28;5436280604952
2015-05-27;27.088,78;3674594659035;28.641,75;2740392314657;28.631,28;3931584336455;27.368,45;144003764720;26.657,74;625316885013;27.008,63;5434314522697
2015-05-28;27.145,73;3679956736076;28.698,51;2746045304149;28.687,26;3937296631696;27.418,64;144429678905;26.703,92;626471044689;27.060,75;5447572985349
2015-05-29;27.151,71;3706123173224;28.694,34;2759598742632;28.686,02;3964907754859;27.433,84;144863949709;26.711,50;630647043932;27.062,16;5490912423693
2015-05-30;27.151,71;3706123173224;28.694,34;2759598742632;28.686,02;3964907754859;27.433,84;144863949709;26.711,50;630647043932;27.062,16;5490912423693
2015-05-31;27.151,71;3706123173224;28.694,34;2759598742632;28.686,02;3964907754859;27.433,84;144863949709;26.711,50;630647043932;27.062,16;5490912423693
2015-06-01;27.139,63;3702702873675;28.692,79;2760801436798;28.692,79;3964608831374;27.428,53;145290164082;26.711,41;630117503896;27.054,62;5481634095867
2015-06-02;27.192,67;3708035866082;28.747,45;2765310118841;28.744,33;3970895813493;27.479,88;145625174744;26.751,48;631505801709;27.100,75;5490870314625
2015-06-03;27.176,00;3706267220731;28.721,76;2762278602067;28.718,88;3967826219916;27.471,89;145518753813;26.737,02;630096060331;27.071,49;5485631410489
2015-06-04;27.222,65;3711166198279;28.768,82;2764950734563;28.760,93;3971995519016;27.514,31;145752103254;26.769,32;631368268579;27.103,12;5491123032425
2015-06-05;27.211,36;3707977813863;28.755,34;2763873622890;28.744,31;3969685708736;27.510,10;146055612462;26.754,78;630589972494;27.089,35;5488245589780
2015-06-06;27.211,36;3707977813863;28.755,34;2763873622890;28.744,31;3969685708736;27.510,10;146055612462;26.754,78;630589972494;27.089,35;5488245589780
2015-06-07;27.211,36;3707977813863;28.755,34;2763873622890;28.744,31;3969685708736;27.510,10;146055612462;26.754,78;630589972494;27.089,35;5488245589780
2015-06-08;27.268,77;3716745700602;28.819,99;2770390108111;28.807,22;3978281765958;27.563,80;146355913869;26.796,34;631613368743;27.139,64;5493659238057
2015-06-09;27.222,99;3708686121338;28.770,08;2762413113474;28.757,46;3968683469496;27.518,92;146027494822;26.753,43;630478542607;27.086,71;5481125339261
2015-06-10;27.097,00;3695640709354;28.641,68;2750355764715;28.627,81;3951317835799;27.396,85;145381439403;26.637,80;627833469398;26.953,72;5453396600811
2015-06-11;27.104,02;3698034959588;28.643,73;2745326603184;28.661,55;3955138472445;27.424,40;145620346327;26.651,84;628182520835;26.926,52;5447337336972
2015-06-12;27.192,59;3704630701588;28.735,53;2756859296600;28.728,48;3956245683416;27.523,70;146586851918;26.729,78;630102772222;27.013,16;5461306448176
2015-06-13;27.192,59;3704630701588;28.735,53;2756859296600;28.728,48;3956245683416;27.523,70;146586851918;26.729,78;630102772222;27.013,16;5461306448176
2015-06-14;27.192,59;3704630701588;28.735,53;2756859296600;28.728,48;3956245683416;27.523,70;146586851918;26.729,78;630102772222;27.013,16;5461306448176
2015-06-15;27.163,91;3700896221589;28.692,40;2754229331132;28.698,10;3953103061225;27.469,86;146969228116;26.701,42;626894355649;26.992,57;5455755508315
2015-06-16;27.149,51;3703314375606;28.679,98;2752798438069;28.688,89;3951277080592;27.471,83;147134662390;26.696,39;626904804831;26.990,72;5456772903715
2015-06-17;27.139,77;3700830627558;28.672,25;2750265085507;28.680,73;3949947810198;27.462,97;146612710672;26.690,22;627206421840;26.977,44;5447421550753
2015-06-18;27.185,51;3706273656860;28.715,61;2753692205473;28.723,87;3954374740077;27.517,92;146749180069;26.727,04;628151080086;27.019,36;5454076751036
2015-06-19;27.123,97;3695714122882;28.642,87;2745497335006;28.653,27;3945322336463;27.464,58;146539135351;26.677,06;627066868962;26.948,92;5438535422755
2015-06-20;27.123,97;3695714122882;28.642,87;2745497335006;28.653,27;3945322336463;27.464,58;146539135351;26.677,06;627066868962;26.948,92;5438535422755
2015-06-21;27.123,97;3695714122882;28.642,87;2745497335006;28.653,27;3945322336463;27.464,58;146539135351;26.677,06;627066868962;26.948,92;5438535422755
2015-06-22;27.163,46;3701161359603;28.695,18;2751266682185;28.708,20;3951678893152;27.513,07;146887764101;26.723,37;628194489802;26.996,78;5448247338279
2015-06-23;27.202,97;3705923730326;28.737,25;2755162793982;28.747,50;3955880160982;27.548,18;147075846360;26.758,15;628968811140;27.036,75;5456032108556
2015-06-24;27.270,26;3715568971625;28.808,75;2760271116971;28.816,85;3967460931407;27.618,89;147575107210;26.821,96;630734604715;27.113,33;5471761331124
2015-06-25;27.237,22;3712439038928;28.778,67;2757565566302;28.784,86;3964095372189;27.597,85;147424646107;26.793,79;630034949555;27.077,74;5466514323694
2015-06-26;27.196,47;3696434245708;28.735,25;2754676940789;28.749,15;3960204773300;27.560,11;147244546888;26.761,55;629656984790;27.041,15;5459033764291
2015-06-27;27.196,47;3696434245708;28.735,25;2754676940789;28.749,15;3960204773300;27.560,11;147244546888;26.761,55;629656984790;27.041,15;5459033764291
2015-06-28;27.196,47;3696434245708;28.735,25;2754676940789;28.749,15;3960204773300;27.560,11;147244546888;26.761,55;629656984790;27.041,15;5459033764291
